index,event_type,timestamp,user_role,user,source_IP,region,response_code,resource_type,action,hour,unusual_hour,geo_anomaly,failed_action,failed_actions_count,action_count
195,EC2 Log,2024-09-01 19:33:32,IAMUser,admin,ip-172-31-0-4,us-east-1,,EC2,CPU Warning,19,1,0,0,0,
196,EC2 Log,2024-09-04 15:51:00,IAMUser,dev-user,ip-172-31-0-57,us-east-1,,EC2,Unknown,15,0,0,0,0,
197,EC2 Log,2024-09-04 03:32:00,IAMUser,dev-user,ip-172-31-0-29,us-east-1,,EC2,Unknown,3,1,0,0,0,
198,EC2 Log,2024-09-11 12:01:21,IAMUser,test-user,ip-172-31-0-207,us-east-1,,EC2,Unknown,12,0,0,0,0,
199,EC2 Log,2024-09-07 23:52:23,IAMUser,admin,ip-172-31-0-47,us-east-1,,EC2,Unknown,23,1,0,0,0,
200,EC2 Log,2024-09-04 10:52:33,IAMUser,test-user,ip-172-31-0-59,us-east-1,,EC2,Unknown,10,0,0,0,0,
201,EC2 Log,2024-08-30 19:54:47,IAMUser,dev-user,ip-172-31-0-122,us-east-1,,EC2,Unknown,19,1,0,0,0,
202,EC2 Log,2024-09-08 04:23:38,IAMUser,dev-user,ip-172-31-0-95,us-east-1,,EC2,Unknown,4,1,0,0,0,
203,EC2 Log,2024-09-04 02:54:46,IAMUser,admin,ip-172-31-0-8,us-east-1,,EC2,Unknown,2,1,0,0,0,
204,EC2 Log,2024-09-11 14:57:05,IAMUser,dev-user,ip-172-31-0-25,us-east-1,,EC2,CPU Warning,14,0,0,0,0,
205,EC2 Log,2024-09-12 01:12:11,IAMUser,admin,ip-172-31-0-72,us-east-1,,EC2,TerminateInstance,1,1,0,0,0,
206,EC2 Log,2024-08-29 20:19:04,IAMUser,admin,ip-172-31-0-212,us-east-1,,EC2,Unknown,20,1,0,0,0,
207,EC2 Log,2024-08-30 21:36:40,IAMUser,dev-user,ip-172-31-0-67,us-east-1,,EC2,Unknown,21,1,0,0,0,
208,EC2 Log,2024-09-01 08:05:13,IAMUser,dev-user,ip-172-31-0-17,us-east-1,,EC2,TerminateInstance,8,1,0,0,0,
209,EC2 Log,2024-09-09 16:11:32,IAMUser,test-user,ip-172-31-0-35,us-east-1,,EC2,Unknown,16,0,0,0,0,
210,EC2 Log,2024-09-09 04:46:01,IAMUser,admin,ip-172-31-0-250,us-east-1,,EC2,Unknown,4,1,0,0,0,
211,EC2 Log,2024-09-05 07:53:11,IAMUser,test-user,ip-172-31-0-251,us-east-1,,EC2,Unknown,7,1,0,0,0,
212,EC2 Log,2024-09-08 19:52:35,IAMUser,admin,ip-172-31-0-55,us-east-1,,EC2,Unknown,19,1,0,0,0,
213,EC2 Log,2024-09-10 15:30:23,IAMUser,admin,ip-172-31-0-112,us-east-1,,EC2,Unknown,15,0,0,0,0,
214,EC2 Log,2024-08-31 05:32:32,IAMUser,admin,ip-172-31-0-230,us-east-1,,EC2,Unknown,5,1,0,0,0,
215,EC2 Log,2024-09-09 14:38:39,IAMUser,dev-user,ip-172-31-0-250,us-east-1,,EC2,CPU Warning,14,0,0,0,0,
216,EC2 Log,2024-08-29 22:39:05,IAMUser,test-user,ip-172-31-0-212,us-east-1,,EC2,TerminateInstance,22,1,0,0,0,
217,EC2 Log,2024-09-05 03:59:04,IAMUser,test-user,ip-172-31-0-39,us-east-1,,EC2,Unknown,3,1,0,0,0,
218,EC2 Log,2024-09-02 13:22:16,IAMUser,dev-user,ip-172-31-0-164,us-east-1,,EC2,Unknown,13,0,0,0,0,
219,EC2 Log,2024-09-07 18:35:25,IAMUser,dev-user,ip-172-31-0-106,us-east-1,,EC2,Unknown,18,1,0,0,0,
220,EC2 Log,2024-09-11 19:49:35,IAMUser,dev-user,ip-172-31-0-177,us-east-1,,EC2,Unknown,19,1,0,0,0,
221,EC2 Log,2024-09-01 10:04:50,IAMUser,dev-user,ip-172-31-0-37,us-east-1,,EC2,Unknown,10,0,0,0,0,
222,EC2 Log,2024-09-10 23:47:48,IAMUser,dev-user,ip-172-31-0-90,us-east-1,,EC2,Unknown,23,1,0,0,0,
223,EC2 Log,2024-09-06 17:24:45,IAMUser,dev-user,ip-172-31-0-80,us-east-1,,EC2,TerminateInstance,17,0,0,0,0,
224,EC2 Log,2024-09-05 13:20:50,IAMUser,test-user,ip-172-31-0-147,us-east-1,,EC2,Unknown,13,0,0,0,0,
225,EC2 Log,2024-09-02 23:03:23,IAMUser,test-user,ip-172-31-0-4,us-east-1,,EC2,Unknown,23,1,0,0,0,
226,EC2 Log,2024-09-02 22:37:11,IAMUser,admin,ip-172-31-0-25,us-east-1,,EC2,Unknown,22,1,0,0,0,
227,EC2 Log,2024-09-08 18:49:11,IAMUser,dev-user,ip-172-31-0-216,us-east-1,,EC2,CPU Warning,18,1,0,0,0,
228,EC2 Log,2024-09-06 12:57:41,IAMUser,admin,ip-172-31-0-173,us-east-1,,EC2,Unknown,12,0,0,0,0,
229,EC2 Log,2024-08-30 08:07:38,IAMUser,admin,ip-172-31-0-97,us-east-1,,EC2,Unknown,8,1,0,0,0,
230,EC2 Log,2024-09-03 22:17:04,IAMUser,dev-user,ip-172-31-0-119,us-east-1,,EC2,Unknown,22,1,0,0,0,
231,EC2 Log,2024-09-05 17:32:05,IAMUser,dev-user,ip-172-31-0-1,us-east-1,,EC2,Unknown,17,0,0,0,0,
232,EC2 Log,2024-09-07 07:38:47,IAMUser,dev-user,ip-172-31-0-168,us-east-1,,EC2,SecurityPatch,7,1,0,0,0,
233,EC2 Log,2024-09-12 01:55:51,IAMUser,dev-user,ip-172-31-0-39,us-east-1,,EC2,Unknown,1,1,0,0,0,
234,EC2 Log,2024-09-10 19:38:16,IAMUser,admin,ip-172-31-0-51,us-east-1,,EC2,Unknown,19,1,0,0,0,
235,EC2 Log,2024-09-10 08:48:45,IAMUser,dev-user,ip-172-31-0-166,us-east-1,,EC2,Unknown,8,1,0,0,0,
236,EC2 Log,2024-09-10 08:40:43,IAMUser,admin,ip-172-31-0-174,us-east-1,,EC2,CPU Warning,8,1,0,0,0,
237,EC2 Log,2024-09-02 14:00:22,IAMUser,dev-user,ip-172-31-0-220,us-east-1,,EC2,Unknown,14,0,0,0,0,
238,EC2 Log,2024-09-06 14:54:48,IAMUser,test-user,ip-172-31-0-176,us-east-1,,EC2,TerminateInstance,14,0,0,0,0,
239,EC2 Log,2024-09-06 11:58:48,IAMUser,test-user,ip-172-31-0-247,us-east-1,,EC2,CPU Warning,11,0,0,0,0,
240,EC2 Log,2024-09-08 12:17:16,IAMUser,test-user,ip-172-31-0-141,us-east-1,,EC2,SecurityPatch,12,0,0,0,0,
241,EC2 Log,2024-08-30 19:07:02,IAMUser,test-user,ip-172-31-0-229,us-east-1,,EC2,Unknown,19,1,0,0,0,
242,EC2 Log,2024-09-09 15:47:32,IAMUser,admin,ip-172-31-0-183,us-east-1,,EC2,SecurityPatch,15,0,0,0,0,
243,EC2 Log,2024-09-05 13:51:26,IAMUser,test-user,ip-172-31-0-145,us-east-1,,EC2,CPU Warning,13,0,0,0,0,
244,EC2 Log,2024-09-02 16:49:53,IAMUser,test-user,ip-172-31-0-93,us-east-1,,EC2,Unknown,16,0,0,0,0,
245,EC2 Log,2024-09-10 13:57:25,IAMUser,dev-user,ip-172-31-0-111,us-east-1,,EC2,Unknown,13,0,0,0,0,
246,EC2 Log,2024-09-08 13:53:54,IAMUser,dev-user,ip-172-31-0-9,us-east-1,,EC2,Unknown,13,0,0,0,0,
247,EC2 Log,2024-09-05 12:28:09,IAMUser,test-user,ip-172-31-0-111,us-east-1,,EC2,Unknown,12,0,0,0,0,
248,EC2 Log,2024-09-11 00:34:11,IAMUser,dev-user,ip-172-31-0-135,us-east-1,,EC2,Unknown,0,1,0,0,0,
249,EC2 Log,2024-09-04 19:56:52,IAMUser,dev-user,ip-172-31-0-235,us-east-1,,EC2,CPU Warning,19,1,0,0,0,
250,EC2 Log,2024-08-31 12:43:30,IAMUser,dev-user,ip-172-31-0-124,us-east-1,,EC2,Unknown,12,0,0,0,0,
251,EC2 Log,2024-09-11 03:44:56,IAMUser,admin,ip-172-31-0-155,us-east-1,,EC2,CPU Warning,3,1,0,0,0,
252,EC2 Log,2024-09-09 02:23:55,IAMUser,dev-user,ip-172-31-0-135,us-east-1,,EC2,Unknown,2,1,0,0,0,
253,EC2 Log,2024-09-07 15:07:11,IAMUser,dev-user,ip-172-31-0-132,us-east-1,,EC2,CPU Warning,15,0,0,0,0,
254,EC2 Log,2024-09-03 20:10:21,IAMUser,dev-user,ip-172-31-0-250,us-east-1,,EC2,Unknown,20,1,0,0,0,
255,EC2 Log,2024-09-11 00:45:42,IAMUser,admin,ip-172-31-0-86,us-east-1,,EC2,Unknown,0,1,0,0,0,
256,EC2 Log,2024-09-03 15:10:25,IAMUser,dev-user,ip-172-31-0-87,us-east-1,,EC2,Unknown,15,0,0,0,0,
257,EC2 Log,2024-09-11 10:27:32,IAMUser,test-user,ip-172-31-0-48,us-east-1,,EC2,Unknown,10,0,0,0,0,
258,EC2 Log,2024-09-01 12:36:22,IAMUser,admin,ip-172-31-0-220,us-east-1,,EC2,Unknown,12,0,0,0,0,
259,EC2 Log,2024-09-11 02:41:18,IAMUser,admin,ip-172-31-0-64,us-east-1,,EC2,Unknown,2,1,0,0,0,
260,EC2 Log,2024-09-02 04:24:00,IAMUser,dev-user,ip-172-31-0-99,us-east-1,,EC2,CPU Warning,4,1,0,0,0,
261,EC2 Log,2024-09-07 05:27:41,IAMUser,test-user,ip-172-31-0-144,us-east-1,,EC2,SecurityPatch,5,1,0,0,0,
262,EC2 Log,2024-09-01 20:26:45,IAMUser,test-user,ip-172-31-0-156,us-east-1,,EC2,Unknown,20,1,0,0,0,
263,EC2 Log,2024-09-10 14:08:16,IAMUser,dev-user,ip-172-31-0-133,us-east-1,,EC2,Unknown,14,0,0,0,0,
264,EC2 Log,2024-09-04 22:59:59,IAMUser,test-user,ip-172-31-0-93,us-east-1,,EC2,Unknown,22,1,0,0,0,
265,EC2 Log,2024-09-02 21:59:34,IAMUser,test-user,ip-172-31-0-180,us-east-1,,EC2,Unknown,21,1,0,0,0,
266,EC2 Log,2024-08-31 14:54:07,IAMUser,dev-user,ip-172-31-0-211,us-east-1,,EC2,Unknown,14,0,0,0,0,
267,EC2 Log,2024-09-11 09:59:42,IAMUser,dev-user,ip-172-31-0-234,us-east-1,,EC2,Unknown,9,0,0,0,0,
268,EC2 Log,2024-09-04 07:36:59,IAMUser,admin,ip-172-31-0-251,us-east-1,,EC2,Unknown,7,1,0,0,0,
269,EC2 Log,2024-09-02 19:57:20,IAMUser,test-user,ip-172-31-0-169,us-east-1,,EC2,SecurityPatch,19,1,0,0,0,
270,EC2 Log,2024-09-08 13:20:35,IAMUser,dev-user,ip-172-31-0-112,us-east-1,,EC2,Unknown,13,0,0,0,0,
271,EC2 Log,2024-09-01 11:24:51,IAMUser,test-user,ip-172-31-0-26,us-east-1,,EC2,Unknown,11,0,0,0,0,
272,EC2 Log,2024-09-11 11:51:20,IAMUser,test-user,ip-172-31-0-64,us-east-1,,EC2,Unknown,11,0,0,0,0,
273,EC2 Log,2024-08-31 13:31:06,IAMUser,admin,ip-172-31-0-245,us-east-1,,EC2,TerminateInstance,13,0,0,0,0,
274,EC2 Log,2024-08-31 08:24:32,IAMUser,admin,ip-172-31-0-4,us-east-1,,EC2,CPU Warning,8,1,0,0,0,
275,EC2 Log,2024-09-03 09:19:06,IAMUser,dev-user,ip-172-31-0-220,us-east-1,,EC2,CPU Warning,9,0,0,0,0,
276,EC2 Log,2024-09-11 08:09:25,IAMUser,dev-user,ip-172-31-0-246,us-east-1,,EC2,SecurityPatch,8,1,0,0,0,
277,EC2 Log,2024-09-07 13:09:14,IAMUser,admin,ip-172-31-0-199,us-east-1,,EC2,Unknown,13,0,0,0,0,
278,EC2 Log,2024-09-11 22:58:24,IAMUser,test-user,ip-172-31-0-23,us-east-1,,EC2,Unknown,22,1,0,0,0,
279,EC2 Log,2024-09-09 08:55:18,IAMUser,dev-user,ip-172-31-0-105,us-east-1,,EC2,Unknown,8,1,0,0,0,
280,EC2 Log,2024-09-06 17:02:02,IAMUser,admin,ip-172-31-0-144,us-east-1,,EC2,CPU Warning,17,0,0,0,0,
281,EC2 Log,2024-09-09 18:17:49,IAMUser,test-user,ip-172-31-0-238,us-east-1,,EC2,Unknown,18,1,0,0,0,
282,EC2 Log,2024-09-03 02:35:30,IAMUser,test-user,ip-172-31-0-32,us-east-1,,EC2,Unknown,2,1,0,0,0,
283,EC2 Log,2024-09-03 02:48:31,IAMUser,dev-user,ip-172-31-0-198,us-east-1,,EC2,TerminateInstance,2,1,0,0,0,
284,EC2 Log,2024-08-31 01:19:45,IAMUser,test-user,ip-172-31-0-75,us-east-1,,EC2,Unknown,1,1,0,0,0,
285,EC2 Log,2024-09-04 00:24:12,IAMUser,test-user,ip-172-31-0-133,us-east-1,,EC2,Unknown,0,1,0,0,0,
286,EC2 Log,2024-09-04 16:05:44,IAMUser,admin,ip-172-31-0-81,us-east-1,,EC2,Unknown,16,0,0,0,0,
287,EC2 Log,2024-09-11 01:19:28,IAMUser,admin,ip-172-31-0-186,us-east-1,,EC2,Unknown,1,1,0,0,0,
288,EC2 Log,2024-09-03 16:07:28,IAMUser,test-user,ip-172-31-0-162,us-east-1,,EC2,TerminateInstance,16,0,0,0,0,
289,EC2 Log,2024-09-03 08:28:38,IAMUser,dev-user,ip-172-31-0-223,us-east-1,,EC2,Unknown,8,1,0,0,0,
290,EC2 Log,2024-09-01 20:35:19,IAMUser,admin,ip-172-31-0-114,us-east-1,,EC2,Unknown,20,1,0,0,0,
291,EC2 Log,2024-09-11 21:41:56,IAMUser,dev-user,ip-172-31-0-98,us-east-1,,EC2,CPU Warning,21,1,0,0,0,
292,EC2 Log,2024-09-07 16:20:30,IAMUser,admin,ip-172-31-0-53,us-east-1,,EC2,Unknown,16,0,0,0,0,
293,EC2 Log,2024-09-08 17:13:34,IAMUser,dev-user,ip-172-31-0-134,us-east-1,,EC2,Unknown,17,0,0,0,0,
294,EC2 Log,2024-09-03 20:39:13,IAMUser,dev-user,ip-172-31-0-116,us-east-1,,EC2,Unknown,20,1,0,0,0,
295,EC2 Log,2024-09-12 07:59:07,IAMUser,test-user,ip-172-31-0-121,us-east-1,,EC2,CPU Warning,7,1,0,0,0,
296,EC2 Log,2024-09-01 10:18:18,IAMUser,dev-user,ip-172-31-0-13,us-east-1,,EC2,Unknown,10,0,0,0,0,
297,EC2 Log,2024-09-08 22:43:46,IAMUser,test-user,ip-172-31-0-214,us-east-1,,EC2,Unknown,22,1,0,0,0,
298,EC2 Log,2024-09-02 20:13:40,IAMUser,dev-user,ip-172-31-0-225,us-east-1,,EC2,Unknown,20,1,0,0,0,
299,EC2 Log,2024-09-04 08:27:44,IAMUser,test-user,ip-172-31-0-168,us-east-1,,EC2,Unknown,8,1,0,0,0,
300,EC2 Log,2024-09-05 22:26:39,IAMUser,dev-user,ip-172-31-0-181,us-east-1,,EC2,Unknown,22,1,0,0,0,
301,EC2 Log,2024-09-05 11:44:47,IAMUser,dev-user,ip-172-31-0-71,us-east-1,,EC2,Unknown,11,0,0,0,0,
302,EC2 Log,2024-09-05 18:06:22,IAMUser,test-user,ip-172-31-0-64,us-east-1,,EC2,Unknown,18,1,0,0,0,
303,EC2 Log,2024-08-31 21:13:45,IAMUser,dev-user,ip-172-31-0-38,us-east-1,,EC2,Unknown,21,1,0,0,0,
304,EC2 Log,2024-09-04 10:07:14,IAMUser,admin,ip-172-31-0-49,us-east-1,,EC2,CPU Warning,10,0,0,0,0,
305,EC2 Log,2024-09-07 05:20:32,IAMUser,test-user,ip-172-31-0-75,us-east-1,,EC2,Unknown,5,1,0,0,0,
306,EC2 Log,2024-09-06 09:46:13,IAMUser,test-user,ip-172-31-0-34,us-east-1,,EC2,TerminateInstance,9,0,0,0,0,
307,EC2 Log,2024-09-01 18:53:21,IAMUser,admin,ip-172-31-0-204,us-east-1,,EC2,Unknown,18,1,0,0,0,
308,EC2 Log,2024-09-01 07:26:40,IAMUser,admin,ip-172-31-0-128,us-east-1,,EC2,Unknown,7,1,0,0,0,
309,EC2 Log,2024-09-09 10:53:34,IAMUser,dev-user,ip-172-31-0-171,us-east-1,,EC2,SecurityPatch,10,0,0,0,0,
310,EC2 Log,2024-08-29 10:27:41,IAMUser,dev-user,ip-172-31-0-128,us-east-1,,EC2,Unknown,10,0,0,0,0,
311,EC2 Log,2024-09-01 10:33:16,IAMUser,dev-user,ip-172-31-0-103,us-east-1,,EC2,Unknown,10,0,0,0,0,
312,EC2 Log,2024-09-10 18:10:15,IAMUser,test-user,ip-172-31-0-237,us-east-1,,EC2,Unknown,18,1,0,0,0,
313,EC2 Log,2024-09-04 15:33:36,IAMUser,test-user,ip-172-31-0-195,us-east-1,,EC2,Unknown,15,0,0,0,0,
314,EC2 Log,2024-09-09 05:08:51,IAMUser,admin,ip-172-31-0-82,us-east-1,,EC2,Unknown,5,1,0,0,0,
315,EC2 Log,2024-09-02 02:10:15,IAMUser,dev-user,ip-172-31-0-108,us-east-1,,EC2,Unknown,2,1,0,0,0,
316,EC2 Log,2024-09-02 19:36:21,IAMUser,test-user,ip-172-31-0-17,us-east-1,,EC2,TerminateInstance,19,1,0,0,0,
317,EC2 Log,2024-09-10 04:58:58,IAMUser,test-user,ip-172-31-0-9,us-east-1,,EC2,Unknown,4,1,0,0,0,
318,EC2 Log,2024-09-03 01:12:18,IAMUser,test-user,ip-172-31-0-163,us-east-1,,EC2,Unknown,1,1,0,0,0,
319,EC2 Log,2024-09-02 14:48:49,IAMUser,admin,ip-172-31-0-119,us-east-1,,EC2,Unknown,14,0,0,0,0,
320,EC2 Log,2024-09-06 09:41:47,IAMUser,dev-user,ip-172-31-0-138,us-east-1,,EC2,Unknown,9,0,0,0,0,
321,EC2 Log,2024-09-10 01:25:47,IAMUser,dev-user,ip-172-31-0-131,us-east-1,,EC2,Unknown,1,1,0,0,0,
322,EC2 Log,2024-08-31 11:46:09,IAMUser,dev-user,ip-172-31-0-167,us-east-1,,EC2,CPU Warning,11,0,0,0,0,
323,EC2 Log,2024-09-01 02:27:00,IAMUser,test-user,ip-172-31-0-47,us-east-1,,EC2,Unknown,2,1,0,0,0,
324,EC2 Log,2024-08-29 12:25:27,IAMUser,test-user,ip-172-31-0-15,us-east-1,,EC2,Unknown,12,0,0,0,0,
325,EC2 Log,2024-08-30 17:03:18,IAMUser,test-user,ip-172-31-0-82,us-east-1,,EC2,Unknown,17,0,0,0,0,
326,EC2 Log,2024-09-01 15:53:00,IAMUser,test-user,ip-172-31-0-206,us-east-1,,EC2,Unknown,15,0,0,0,0,
327,EC2 Log,2024-09-02 06:21:29,IAMUser,dev-user,ip-172-31-0-135,us-east-1,,EC2,Unknown,6,1,0,0,0,
328,EC2 Log,2024-09-05 07:38:26,IAMUser,dev-user,ip-172-31-0-210,us-east-1,,EC2,TerminateInstance,7,1,0,0,0,
329,EC2 Log,2024-09-08 13:03:29,IAMUser,test-user,ip-172-31-0-249,us-east-1,,EC2,SecurityPatch,13,0,0,0,0,
330,EC2 Log,2024-09-07 08:30:23,IAMUser,dev-user,ip-172-31-0-86,us-east-1,,EC2,SecurityPatch,8,1,0,0,0,
331,EC2 Log,2024-08-29 12:25:47,IAMUser,test-user,ip-172-31-0-47,us-east-1,,EC2,Unknown,12,0,0,0,0,
332,EC2 Log,2024-09-02 17:29:12,IAMUser,test-user,ip-172-31-0-127,us-east-1,,EC2,Unknown,17,0,0,0,0,
333,EC2 Log,2024-09-11 13:13:03,IAMUser,test-user,ip-172-31-0-32,us-east-1,,EC2,Unknown,13,0,0,0,0,
334,EC2 Log,2024-09-05 22:31:54,IAMUser,test-user,ip-172-31-0-141,us-east-1,,EC2,CPU Warning,22,1,0,0,0,
335,EC2 Log,2024-09-03 21:16:08,IAMUser,admin,ip-172-31-0-176,us-east-1,,EC2,Unknown,21,1,0,0,0,
336,EC2 Log,2024-09-03 05:15:08,IAMUser,admin,ip-172-31-0-7,us-east-1,,EC2,Unknown,5,1,0,0,0,
337,EC2 Log,2024-09-03 13:01:15,IAMUser,admin,ip-172-31-0-247,us-east-1,,EC2,Unknown,13,0,0,0,0,
338,EC2 Log,2024-09-11 09:23:56,IAMUser,admin,ip-172-31-0-239,us-east-1,,EC2,TerminateInstance,9,0,0,0,0,
339,EC2 Log,2024-09-03 17:23:20,IAMUser,admin,ip-172-31-0-77,us-east-1,,EC2,Unknown,17,0,0,0,0,
340,EC2 Log,2024-08-29 11:11:29,IAMUser,admin,ip-172-31-0-30,us-east-1,,EC2,TerminateInstance,11,0,0,0,0,
341,EC2 Log,2024-09-11 06:41:18,IAMUser,test-user,ip-172-31-0-82,us-east-1,,EC2,Unknown,6,1,0,0,0,
342,EC2 Log,2024-09-07 20:24:27,IAMUser,dev-user,ip-172-31-0-46,us-east-1,,EC2,Unknown,20,1,0,0,0,
343,EC2 Log,2024-09-03 08:14:24,IAMUser,admin,ip-172-31-0-154,us-east-1,,EC2,Unknown,8,1,0,0,0,
344,EC2 Log,2024-09-04 09:15:22,IAMUser,test-user,ip-172-31-0-169,us-east-1,,EC2,Unknown,9,0,0,0,0,
345,EC2 Log,2024-09-10 19:17:17,IAMUser,dev-user,ip-172-31-0-172,us-east-1,,EC2,CPU Warning,19,1,0,0,0,
346,EC2 Log,2024-09-06 06:19:26,IAMUser,admin,ip-172-31-0-1,us-east-1,,EC2,Unknown,6,1,0,0,0,
347,EC2 Log,2024-08-30 20:00:42,IAMUser,test-user,ip-172-31-0-242,us-east-1,,EC2,Unknown,20,1,0,0,0,
348,EC2 Log,2024-08-30 06:09:05,IAMUser,admin,ip-172-31-0-254,us-east-1,,EC2,Unknown,6,1,0,0,0,
349,EC2 Log,2024-09-09 13:05:41,IAMUser,dev-user,ip-172-31-0-126,us-east-1,,EC2,Unknown,13,0,0,0,0,
350,EC2 Log,2024-09-02 05:50:57,IAMUser,test-user,ip-172-31-0-168,us-east-1,,EC2,Unknown,5,1,0,0,0,
351,EC2 Log,2024-09-09 21:36:32,IAMUser,test-user,ip-172-31-0-134,us-east-1,,EC2,Unknown,21,1,0,0,0,
352,EC2 Log,2024-09-06 09:19:04,IAMUser,dev-user,ip-172-31-0-247,us-east-1,,EC2,Unknown,9,0,0,0,0,
353,EC2 Log,2024-09-03 17:11:05,IAMUser,test-user,ip-172-31-0-205,us-east-1,,EC2,SecurityPatch,17,0,0,0,0,
354,EC2 Log,2024-09-04 20:26:23,IAMUser,admin,ip-172-31-0-103,us-east-1,,EC2,Unknown,20,1,0,0,0,
355,EC2 Log,2024-09-04 22:35:42,IAMUser,test-user,ip-172-31-0-133,us-east-1,,EC2,Unknown,22,1,0,0,0,
356,EC2 Log,2024-09-09 05:05:42,IAMUser,test-user,ip-172-31-0-244,us-east-1,,EC2,Unknown,5,1,0,0,0,
357,EC2 Log,2024-09-10 11:10:01,IAMUser,test-user,ip-172-31-0-171,us-east-1,,EC2,Unknown,11,0,0,0,0,
358,EC2 Log,2024-09-06 18:07:09,IAMUser,test-user,ip-172-31-0-246,us-east-1,,EC2,TerminateInstance,18,1,0,0,0,
359,EC2 Log,2024-09-11 03:45:04,IAMUser,dev-user,ip-172-31-0-101,us-east-1,,EC2,Unknown,3,1,0,0,0,
360,EC2 Log,2024-08-29 14:15:18,IAMUser,test-user,ip-172-31-0-119,us-east-1,,EC2,Unknown,14,0,0,0,0,
361,EC2 Log,2024-09-07 12:18:40,IAMUser,test-user,ip-172-31-0-216,us-east-1,,EC2,TerminateInstance,12,0,0,0,0,
362,EC2 Log,2024-09-11 03:31:03,IAMUser,test-user,ip-172-31-0-118,us-east-1,,EC2,Unknown,3,1,0,0,0,
363,EC2 Log,2024-08-31 19:44:08,IAMUser,dev-user,ip-172-31-0-113,us-east-1,,EC2,Unknown,19,1,0,0,0,
364,EC2 Log,2024-09-07 09:56:42,IAMUser,admin,ip-172-31-0-119,us-east-1,,EC2,Unknown,9,0,0,0,0,
365,EC2 Log,2024-08-31 01:42:44,IAMUser,dev-user,ip-172-31-0-199,us-east-1,,EC2,TerminateInstance,1,1,0,0,0,
366,EC2 Log,2024-08-30 15:35:44,IAMUser,dev-user,ip-172-31-0-248,us-east-1,,EC2,CPU Warning,15,0,0,0,0,
367,EC2 Log,2024-09-06 12:57:01,IAMUser,test-user,ip-172-31-0-10,us-east-1,,EC2,Unknown,12,0,0,0,0,
368,EC2 Log,2024-09-03 15:55:54,IAMUser,dev-user,ip-172-31-0-169,us-east-1,,EC2,Unknown,15,0,0,0,0,
369,EC2 Log,2024-09-04 11:45:43,IAMUser,admin,ip-172-31-0-167,us-east-1,,EC2,TerminateInstance,11,0,0,0,0,
370,EC2 Log,2024-09-11 10:36:22,IAMUser,admin,ip-172-31-0-143,us-east-1,,EC2,Unknown,10,0,0,0,0,
371,EC2 Log,2024-08-30 07:15:15,IAMUser,dev-user,ip-172-31-0-166,us-east-1,,EC2,Unknown,7,1,0,0,0,
372,EC2 Log,2024-08-29 15:12:35,IAMUser,test-user,ip-172-31-0-102,us-east-1,,EC2,Unknown,15,0,0,0,0,
373,EC2 Log,2024-09-03 19:19:08,IAMUser,dev-user,ip-172-31-0-186,us-east-1,,EC2,Unknown,19,1,0,0,0,
374,EC2 Log,2024-09-09 10:50:07,IAMUser,test-user,ip-172-31-0-232,us-east-1,,EC2,SecurityPatch,10,0,0,0,0,
375,EC2 Log,2024-08-31 18:41:21,IAMUser,test-user,ip-172-31-0-189,us-east-1,,EC2,Unknown,18,1,0,0,0,
376,EC2 Log,2024-09-06 08:45:52,IAMUser,admin,ip-172-31-0-68,us-east-1,,EC2,Unknown,8,1,0,0,0,
377,EC2 Log,2024-09-11 10:54:22,IAMUser,test-user,ip-172-31-0-130,us-east-1,,EC2,SecurityPatch,10,0,0,0,0,
378,EC2 Log,2024-09-08 03:35:42,IAMUser,admin,ip-172-31-0-188,us-east-1,,EC2,Unknown,3,1,0,0,0,
379,EC2 Log,2024-08-30 04:13:37,IAMUser,admin,ip-172-31-0-118,us-east-1,,EC2,SecurityPatch,4,1,0,0,0,
380,EC2 Log,2024-09-01 13:12:52,IAMUser,admin,ip-172-31-0-250,us-east-1,,EC2,Unknown,13,0,0,0,0,
381,EC2 Log,2024-09-09 11:16:30,IAMUser,test-user,ip-172-31-0-22,us-east-1,,EC2,Unknown,11,0,0,0,0,
382,EC2 Log,2024-09-06 12:28:57,IAMUser,test-user,ip-172-31-0-16,us-east-1,,EC2,Unknown,12,0,0,0,0,
383,EC2 Log,2024-09-02 02:42:51,IAMUser,admin,ip-172-31-0-32,us-east-1,,EC2,Unknown,2,1,0,0,0,
384,EC2 Log,2024-08-30 07:44:21,IAMUser,admin,ip-172-31-0-119,us-east-1,,EC2,Unknown,7,1,0,0,0,
385,EC2 Log,2024-09-03 14:33:09,IAMUser,dev-user,ip-172-31-0-95,us-east-1,,EC2,Unknown,14,0,0,0,0,
386,EC2 Log,2024-09-06 05:38:34,IAMUser,test-user,ip-172-31-0-165,us-east-1,,EC2,Unknown,5,1,0,0,0,
387,EC2 Log,2024-09-02 22:27:33,IAMUser,test-user,ip-172-31-0-56,us-east-1,,EC2,Unknown,22,1,0,0,0,
388,EC2 Log,2024-09-03 08:39:46,IAMUser,dev-user,ip-172-31-0-78,us-east-1,,EC2,CPU Warning,8,1,0,0,0,
389,EC2 Log,2024-09-09 23:59:47,IAMUser,admin,ip-172-31-0-129,us-east-1,,EC2,TerminateInstance,23,1,0,0,0,
390,EC2 Log,2024-09-02 04:05:24,IAMUser,dev-user,ip-172-31-0-121,us-east-1,,EC2,TerminateInstance,4,1,0,0,0,
